exp_index,subject,condition,scenario,box_weight,contestant,strength,effort,resp,s1,s2,e1,e2
3,10,lift,16,6,1,4,75,8,4,10,75,30
3,10,lift,16,6,2,10,30,2,4,10,75,30
3,10,lift,17,8,1,5,80,5,5,8,80,50
3,10,lift,17,8,2,8,50,5,5,8,80,50
3,10,lift,18,5,1,5,40,6,5,10,40,30
3,10,lift,18,5,2,10,30,4,5,10,40,30
3,10,lift,19,6,1,5,60,6,5,10,60,30
3,10,lift,19,6,2,10,30,4,5,10,60,30
3,10,lift,20,7,1,5,60,7,5,10,60,40
3,10,lift,20,7,2,10,40,3,5,10,60,40
3,10,lift,21,9,1,5,80,7,5,10,80,50
3,10,lift,21,9,2,10,50,3,5,10,80,50
3,10,lift,22,8,1,8,50,6,8,10,50,40
3,10,lift,22,8,2,10,40,4,8,10,50,40
3,10,lift,23,5,1,4,50,4,4,8,50,50
3,10,lift,23,5,2,8,50,6,4,8,50,50
3,10,lift,24,4,1,4,25,5,4,10,25,30
3,10,lift,24,4,2,10,30,5,4,10,25,30
3,10,lift,25,5,1,5,40,4,5,8,40,50
3,10,lift,25,5,2,8,50,6,5,8,40,50
3,10,lift,26,6,1,5,40,6,5,10,40,40
3,10,lift,26,6,2,10,40,4,5,10,40,40
3,10,lift,27,5,1,8,25,3,8,10,25,30
3,10,lift,27,5,2,10,30,6,8,10,25,30
3,11,fail,1,5,1,2,50,3,2,8,50,40
3,11,fail,1,5,2,8,40,7,2,8,50,40
3,11,fail,2,8,1,4,75,4,4,8,75,50
3,11,fail,2,8,2,8,50,6,4,8,75,50
3,11,fail,3,5,1,4,50,1,4,10,50,20
3,11,fail,3,5,2,10,20,9,4,10,50,20
3,11,fail,4,7,1,5,80,1,5,8,80,25
3,11,fail,4,7,2,8,25,9,5,8,80,25
3,11,fail,5,4,1,5,40,5,5,10,40,10
3,11,fail,5,4,2,10,10,5,5,10,40,10
3,11,fail,6,9,1,8,75,1,8,10,75,20
3,11,fail,6,9,2,10,20,9,8,10,75,20
3,11,fail,7,5,1,3,50,1,3,10,50,20
3,11,fail,7,5,2,10,20,9,3,10,50,20
3,11,fail,8,8,1,6,50,2,6,8,50,40
3,11,fail,8,8,2,8,40,8,6,8,50,40
3,11,fail,9,4,1,3,40,1,3,10,40,10
3,11,fail,9,4,2,10,10,9,3,10,40,10
3,11,fail,10,8,1,4,50,5,4,6,50,75
3,11,fail,10,8,2,6,75,5,4,6,50,75
3,11,fail,11,10,1,4,50,5,4,8,50,75
3,11,fail,11,10,2,8,75,5,4,8,50,75
3,11,fail,12,10,1,6,10,9,6,10,10,50
3,11,fail,12,10,2,10,50,1,6,10,10,50
3,11,lift,13,4,1,4,50,5,4,5,50,40
3,11,lift,13,4,2,5,40,5,4,5,50,40
3,11,lift,14,4,1,4,50,8,4,10,50,20
3,11,lift,14,4,2,10,20,2,4,10,50,20
3,11,lift,15,5,1,4,50,1,4,10,50,30
3,11,lift,15,5,2,10,30,9,4,10,50,30
3,11,lift,16,6,1,4,75,8,4,10,75,30
3,11,lift,16,6,2,10,30,2,4,10,75,30
3,11,lift,17,8,1,5,80,5,5,8,80,50
3,11,lift,17,8,2,8,50,5,5,8,80,50
3,11,lift,18,5,1,5,40,2,5,10,40,30
3,11,lift,18,5,2,10,30,8,5,10,40,30
3,11,lift,19,6,1,5,60,6,5,10,60,30
3,11,lift,19,6,2,10,30,4,5,10,60,30
3,11,lift,20,7,1,5,60,2,5,10,60,40
3,11,lift,20,7,2,10,40,8,5,10,60,40
3,11,lift,21,9,1,5,80,6,5,10,80,50
3,11,lift,21,9,2,10,50,4,5,10,80,50
3,11,lift,22,8,1,8,50,6,8,10,50,40
3,11,lift,22,8,2,10,40,4,8,10,50,40
3,11,lift,23,5,1,4,50,5,4,8,50,50
3,11,lift,23,5,2,8,50,5,4,8,50,50
3,11,lift,24,4,1,4,25,5,4,10,25,30
3,11,lift,24,4,2,10,30,5,4,10,25,30
3,11,lift,25,5,1,5,40,5,5,8,40,50
3,11,lift,25,5,2,8,50,5,5,8,40,50
3,11,lift,26,6,1,5,40,4,5,10,40,40
3,11,lift,26,6,2,10,40,6,5,10,40,40
3,11,lift,27,5,1,8,25,5,8,10,25,30
3,11,lift,27,5,2,10,30,5,8,10,25,30
3,12,fail,1,5,1,2,50,0,2,8,50,40
3,12,fail,1,5,2,8,40,10,2,8,50,40
3,12,fail,2,8,1,4,75,2,4,8,75,50
3,12,fail,2,8,2,8,50,8,4,8,75,50
3,12,fail,3,5,1,4,50,0,4,10,50,20
3,12,fail,3,5,2,10,20,10,4,10,50,20
3,12,fail,4,7,1,5,80,1,5,8,80,25
3,12,fail,4,7,2,8,25,9,5,8,80,25
3,12,fail,5,4,1,5,40,2,5,10,40,10
3,12,fail,5,4,2,10,10,8,5,10,40,10
3,12,fail,6,9,1,8,75,1,8,10,75,20
3,12,fail,6,9,2,10,20,9,8,10,75,20
3,12,fail,7,5,1,3,50,1,3,10,50,20
3,12,fail,7,5,2,10,20,9,3,10,50,20
3,12,fail,8,8,1,6,50,3,6,8,50,40
3,12,fail,8,8,2,8,40,7,6,8,50,40
3,12,fail,9,4,1,3,40,0,3,10,40,10
3,12,fail,9,4,2,10,10,10,3,10,40,10
3,12,fail,10,8,1,4,50,2,4,6,50,75
3,12,fail,10,8,2,6,75,8,4,6,50,75
3,12,fail,11,10,1,4,50,8,4,8,50,75
3,12,fail,11,10,2,8,75,2,4,8,50,75
3,12,fail,12,10,1,6,10,10,6,10,10,50
3,12,fail,12,10,2,10,50,0,6,10,10,50
3,12,lift,13,4,1,4,50,4,4,5,50,40
3,12,lift,13,4,2,5,40,6,4,5,50,40
3,12,lift,14,4,1,4,50,8,4,10,50,20
3,12,lift,14,4,2,10,20,2,4,10,50,20
3,12,lift,15,5,1,4,50,6,4,10,50,30
3,12,lift,15,5,2,10,30,4,4,10,50,30
3,12,lift,16,6,1,4,75,6,4,10,75,30
3,12,lift,16,6,2,10,30,4,4,10,75,30
3,12,lift,17,8,1,5,80,6,5,8,80,50
3,12,lift,17,8,2,8,50,4,5,8,80,50
3,12,lift,18,5,1,5,40,7,5,10,40,30
3,12,lift,18,5,2,10,30,3,5,10,40,30
3,12,lift,19,6,1,5,60,7,5,10,60,30
3,12,lift,19,6,2,10,30,3,5,10,60,30
3,12,lift,20,7,1,5,60,6,5,10,60,40
3,12,lift,20,7,2,10,40,4,5,10,60,40
3,12,lift,21,9,1,5,80,4,5,10,80,50
3,12,lift,21,9,2,10,50,6,5,10,80,50
3,12,lift,22,8,1,8,50,6,8,10,50,40
3,12,lift,22,8,2,10,40,4,8,10,50,40
3,12,lift,23,5,1,4,50,3,4,8,50,50
3,12,lift,23,5,2,8,50,7,4,8,50,50
3,12,lift,24,4,1,4,25,5,4,10,25,30
3,12,lift,24,4,2,10,30,5,4,10,25,30
3,12,lift,25,5,1,5,40,3,5,8,40,50
3,12,lift,25,5,2,8,50,7,5,8,40,50
3,12,lift,26,6,1,5,40,5,5,10,40,40
3,12,lift,26,6,2,10,40,5,5,10,40,40
3,12,lift,27,5,1,8,25,4,8,10,25,30
3,12,lift,27,5,2,10,30,6,8,10,25,30
3,13,fail,1,5,1,2,50,7,2,8,50,40
3,13,fail,1,5,2,8,40,6,2,8,50,40
3,13,fail,2,8,1,4,75,1,4,8,75,50
3,13,fail,2,8,2,8,50,8,4,8,75,50
3,13,fail,3,5,1,4,50,6,4,10,50,20
3,13,fail,3,5,2,10,20,7,4,10,50,20
3,13,fail,4,7,1,5,80,3,5,8,80,25
3,13,fail,4,7,2,8,25,8,5,8,80,25
3,13,fail,5,4,1,5,40,5,5,10,40,10
3,13,fail,5,4,2,10,10,8,5,10,40,10
3,13,fail,6,9,1,8,75,8,8,10,75,20
3,13,fail,6,9,2,10,20,5,8,10,75,20
3,13,fail,7,5,1,3,50,7,3,10,50,20
3,13,fail,7,5,2,10,20,8,3,10,50,20
3,13,fail,8,8,1,6,50,6,6,8,50,40
3,13,fail,8,8,2,8,40,8,6,8,50,40
3,13,fail,9,4,1,3,40,1,3,10,40,10
3,13,fail,9,4,2,10,10,8,3,10,40,10
3,13,fail,10,8,1,4,50,5,4,6,50,75
3,13,fail,10,8,2,6,75,5,4,6,50,75
3,13,fail,11,10,1,4,50,8,4,8,50,75
3,13,fail,11,10,2,8,75,7,4,8,50,75
3,13,fail,12,10,1,6,10,8,6,10,10,50
3,13,fail,12,10,2,10,50,2,6,10,10,50
3,13,lift,13,4,1,4,50,7,4,5,50,40
3,13,lift,13,4,2,5,40,6,4,5,50,40
3,13,lift,14,4,1,4,50,8,4,10,50,20
3,13,lift,14,4,2,10,20,5,4,10,50,20
3,13,lift,15,5,1,4,50,8,4,10,50,30
3,13,lift,15,5,2,10,30,6,4,10,50,30
3,13,lift,16,6,1,4,75,8,4,10,75,30
3,13,lift,16,6,2,10,30,3,4,10,75,30
3,13,lift,17,8,1,5,80,7,5,8,80,50
3,13,lift,17,8,2,8,50,6,5,8,80,50
3,13,lift,18,5,1,5,40,8,5,10,40,30
3,13,lift,18,5,2,10,30,7,5,10,40,30
3,13,lift,19,6,1,5,60,6,5,10,60,30
3,13,lift,19,6,2,10,30,7,5,10,60,30
3,13,lift,20,7,1,5,60,8,5,10,60,40
3,13,lift,20,7,2,10,40,6,5,10,60,40
3,13,lift,21,9,1,5,80,5,5,10,80,50
3,13,lift,21,9,2,10,50,6,5,10,80,50
3,13,lift,22,8,1,8,50,6,8,10,50,40
3,13,lift,22,8,2,10,40,6,8,10,50,40
3,13,lift,23,5,1,4,50,7,4,8,50,50
3,13,lift,23,5,2,8,50,8,4,8,50,50
3,13,lift,24,4,1,4,25,7,4,10,25,30
3,13,lift,24,4,2,10,30,7,4,10,25,30
3,13,lift,25,5,1,5,40,7,5,8,40,50
3,13,lift,25,5,2,8,50,6,5,8,40,50
3,13,lift,26,6,1,5,40,8,5,10,40,40
3,13,lift,26,6,2,10,40,8,5,10,40,40
3,13,lift,27,5,1,8,25,6,8,10,25,30
3,13,lift,27,5,2,10,30,6,8,10,25,30
3,14,fail,1,5,1,2,50,10,2,8,50,40
3,14,fail,1,5,2,8,40,10,2,8,50,40
3,14,fail,2,8,1,4,75,10,4,8,75,50
3,14,fail,2,8,2,8,50,10,4,8,75,50
3,14,fail,3,5,1,4,50,5,4,10,50,20
3,14,fail,3,5,2,10,20,10,4,10,50,20
3,14,fail,4,7,1,5,80,10,5,8,80,25
3,14,fail,4,7,2,8,25,5,5,8,80,25
3,14,fail,5,4,1,5,40,10,5,10,40,10
3,14,fail,5,4,2,10,10,10,5,10,40,10
3,14,fail,6,9,1,8,75,10,8,10,75,20
3,14,fail,6,9,2,10,20,10,8,10,75,20
3,14,fail,7,5,1,3,50,5,3,10,50,20
3,14,fail,7,5,2,10,20,10,3,10,50,20
3,14,fail,8,8,1,6,50,10,6,8,50,40
3,14,fail,8,8,2,8,40,10,6,8,50,40
3,14,fail,9,4,1,3,40,10,3,10,40,10
3,14,fail,9,4,2,10,10,10,3,10,40,10
3,14,fail,10,8,1,4,50,10,4,6,50,75
3,14,fail,10,8,2,6,75,10,4,6,50,75
3,14,fail,11,10,1,4,50,10,4,8,50,75
3,14,fail,11,10,2,8,75,10,4,8,50,75
3,14,fail,12,10,1,6,10,10,6,10,10,50
3,14,fail,12,10,2,10,50,10,6,10,10,50
3,14,lift,13,4,1,4,50,10,4,5,50,40
3,14,lift,13,4,2,5,40,10,4,5,50,40
3,14,lift,14,4,1,4,50,10,4,10,50,20
3,14,lift,14,4,2,10,20,10,4,10,50,20
3,14,lift,15,5,1,4,50,10,4,10,50,30
3,14,lift,15,5,2,10,30,10,4,10,50,30
3,14,lift,16,6,1,4,75,10,4,10,75,30
3,14,lift,16,6,2,10,30,10,4,10,75,30
3,14,lift,17,8,1,5,80,10,5,8,80,50
3,14,lift,17,8,2,8,50,10,5,8,80,50
3,14,lift,18,5,1,5,40,10,5,10,40,30
3,14,lift,18,5,2,10,30,10,5,10,40,30
3,14,lift,19,6,1,5,60,10,5,10,60,30
3,14,lift,19,6,2,10,30,10,5,10,60,30
3,14,lift,20,7,1,5,60,10,5,10,60,40
3,14,lift,20,7,2,10,40,10,5,10,60,40
3,14,lift,21,9,1,5,80,10,5,10,80,50
3,14,lift,21,9,2,10,50,10,5,10,80,50
3,14,lift,22,8,1,8,50,10,8,10,50,40
3,14,lift,22,8,2,10,40,10,8,10,50,40
3,14,lift,23,5,1,4,50,10,4,8,50,50
3,14,lift,23,5,2,8,50,10,4,8,50,50
3,14,lift,24,4,1,4,25,10,4,10,25,30
3,14,lift,24,4,2,10,30,10,4,10,25,30
3,14,lift,25,5,1,5,40,10,5,8,40,50
3,14,lift,25,5,2,8,50,10,5,8,40,50
3,14,lift,26,6,1,5,40,10,5,10,40,40
3,14,lift,26,6,2,10,40,10,5,10,40,40
3,14,lift,27,5,1,8,25,10,8,10,25,30
3,14,lift,27,5,2,10,30,10,8,10,25,30
3,15,fail,1,5,1,2,50,0,2,8,50,40
3,15,fail,1,5,2,8,40,10,2,8,50,40
3,15,fail,2,8,1,4,75,0,4,8,75,50
3,15,fail,2,8,2,8,50,10,4,8,75,50
3,15,fail,3,5,1,4,50,0,4,10,50,20
3,15,fail,3,5,2,10,20,10,4,10,50,20
3,15,fail,4,7,1,5,80,0,5,8,80,25
3,15,fail,4,7,2,8,25,10,5,8,80,25
3,15,fail,5,4,1,5,40,1,5,10,40,10
3,15,fail,5,4,2,10,10,9,5,10,40,10
3,15,fail,6,9,1,8,75,0,8,10,75,20
3,15,fail,6,9,2,10,20,10,8,10,75,20
3,15,fail,7,5,1,3,50,0,3,10,50,20
3,15,fail,7,5,2,10,20,10,3,10,50,20
3,15,fail,8,8,1,6,50,0,6,8,50,40
3,15,fail,8,8,2,8,40,10,6,8,50,40
3,15,fail,9,4,1,3,40,0,3,10,40,10
3,15,fail,9,4,2,10,10,10,3,10,40,10
3,15,fail,10,8,1,4,50,0,4,6,50,75
3,15,fail,10,8,2,6,75,0,4,6,50,75
3,15,fail,11,10,1,4,50,0,4,8,50,75
3,15,fail,11,10,2,8,75,0,4,8,50,75
3,15,fail,12,10,1,6,10,5,6,10,10,50
3,15,fail,12,10,2,10,50,5,6,10,10,50
3,15,lift,13,4,1,4,50,10,4,5,50,40
3,15,lift,13,4,2,5,40,10,4,5,50,40
3,15,lift,14,4,1,4,50,9,4,10,50,20
3,15,lift,14,4,2,10,20,1,4,10,50,20
3,15,lift,15,5,1,4,50,5,4,10,50,30
3,15,lift,15,5,2,10,30,5,4,10,50,30
3,15,lift,16,6,1,4,75,1,4,10,75,30
3,15,lift,16,6,2,10,30,9,4,10,75,30
3,15,lift,17,8,1,5,80,7,5,8,80,50
3,15,lift,17,8,2,8,50,3,5,8,80,50
3,15,lift,18,5,1,5,40,10,5,10,40,30
3,15,lift,18,5,2,10,30,0,5,10,40,30
3,15,lift,19,6,1,5,60,7,5,10,60,30
3,15,lift,19,6,2,10,30,3,5,10,60,30
3,15,lift,20,7,1,5,60,9,5,10,60,40
3,15,lift,20,7,2,10,40,1,5,10,60,40
3,15,lift,21,9,1,5,80,8,5,10,80,50
3,15,lift,21,9,2,10,50,2,5,10,80,50
3,15,lift,22,8,1,8,50,5,8,10,50,40
3,15,lift,22,8,2,10,40,5,8,10,50,40
3,15,lift,23,5,1,4,50,10,4,8,50,50
3,15,lift,23,5,2,8,50,10,4,8,50,50
3,15,lift,24,4,1,4,25,2,4,10,25,30
3,15,lift,24,4,2,10,30,8,4,10,25,30
3,15,lift,25,5,1,5,40,5,5,8,40,50
3,15,lift,25,5,2,8,50,10,5,8,40,50
3,15,lift,26,6,1,5,40,5,5,10,40,40
3,15,lift,26,6,2,10,40,5,5,10,40,40
3,15,lift,27,5,1,8,25,10,8,10,25,30
3,15,lift,27,5,2,10,30,10,8,10,25,30
3,16,fail,1,5,1,2,50,4,2,8,50,40
3,16,fail,1,5,2,8,40,6,2,8,50,40
3,16,fail,2,8,1,4,75,6,4,8,75,50
3,16,fail,2,8,2,8,50,4,4,8,75,50
3,16,fail,3,5,1,4,50,3,4,10,50,20
3,16,fail,3,5,2,10,20,7,4,10,50,20
3,16,fail,4,7,1,5,80,3,5,8,80,25
3,16,fail,4,7,2,8,25,7,5,8,80,25
3,16,fail,5,4,1,5,40,3,5,10,40,10
3,16,fail,5,4,2,10,10,7,5,10,40,10
3,16,fail,6,9,1,8,75,1,8,10,75,20
3,16,fail,6,9,2,10,20,9,8,10,75,20
3,16,fail,7,5,1,3,50,4,3,10,50,20
3,16,fail,7,5,2,10,20,6,3,10,50,20
3,16,fail,8,8,1,6,50,5,6,8,50,40
3,16,fail,8,8,2,8,40,5,6,8,50,40
3,16,fail,9,4,1,3,40,3,3,10,40,10
3,16,fail,9,4,2,10,10,7,3,10,40,10
3,16,fail,10,8,1,4,50,5,4,6,50,75
3,16,fail,10,8,2,6,75,5,4,6,50,75
3,16,fail,11,10,1,4,50,5,4,8,50,75
3,16,fail,11,10,2,8,75,5,4,8,50,75
3,16,fail,12,10,1,6,10,6,6,10,10,50
3,16,fail,12,10,2,10,50,4,6,10,10,50
3,16,lift,13,4,1,4,50,5,4,5,50,40
3,16,lift,13,4,2,5,40,5,4,5,50,40
3,16,lift,14,4,1,4,50,3,4,10,50,20
3,16,lift,14,4,2,10,20,7,4,10,50,20
3,16,lift,15,5,1,4,50,5,4,10,50,30
3,16,lift,15,5,2,10,30,5,4,10,50,30
3,16,lift,16,6,1,4,75,1,4,10,75,30
3,16,lift,16,6,2,10,30,9,4,10,75,30
3,16,lift,17,8,1,5,80,6,5,8,80,50
3,16,lift,17,8,2,8,50,4,5,8,80,50
3,16,lift,18,5,1,5,40,5,5,10,40,30
3,16,lift,18,5,2,10,30,5,5,10,40,30
3,16,lift,19,6,1,5,60,5,5,10,60,30
3,16,lift,19,6,2,10,30,5,5,10,60,30
3,16,lift,20,7,1,5,60,5,5,10,60,40
3,16,lift,20,7,2,10,40,5,5,10,60,40
3,16,lift,21,9,1,5,80,5,5,10,80,50
3,16,lift,21,9,2,10,50,5,5,10,80,50
3,16,lift,22,8,1,8,50,7,8,10,50,40
3,16,lift,22,8,2,10,40,3,8,10,50,40
3,16,lift,23,5,1,4,50,3,4,8,50,50
3,16,lift,23,5,2,8,50,7,4,8,50,50
3,16,lift,24,4,1,4,25,2,4,10,25,30
3,16,lift,24,4,2,10,30,8,4,10,25,30
3,16,lift,25,5,1,5,40,2,5,8,40,50
3,16,lift,25,5,2,8,50,8,5,8,40,50
3,16,lift,26,6,1,5,40,3,5,10,40,40
3,16,lift,26,6,2,10,40,7,5,10,40,40
3,16,lift,27,5,1,8,25,4,8,10,25,30
3,16,lift,27,5,2,10,30,6,8,10,25,30
3,17,fail,1,5,1,2,50,3,2,8,50,40
3,17,fail,1,5,2,8,40,7,2,8,50,40
3,17,fail,2,8,1,4,75,4,4,8,75,50
3,17,fail,2,8,2,8,50,5,4,8,75,50
3,17,fail,3,5,1,4,50,4,4,10,50,20
3,17,fail,3,5,2,10,20,6,4,10,50,20
3,17,fail,4,7,1,5,80,4,5,8,80,25
3,17,fail,4,7,2,8,25,7,5,8,80,25
3,17,fail,5,4,1,5,40,4,5,10,40,10
3,17,fail,5,4,2,10,10,9,5,10,40,10
3,17,fail,6,9,1,8,75,4,8,10,75,20
3,17,fail,6,9,2,10,20,7,8,10,75,20
3,17,fail,7,5,1,3,50,2,3,10,50,20
3,17,fail,7,5,2,10,20,10,3,10,50,20
3,17,fail,8,8,1,6,50,5,6,8,50,40
3,17,fail,8,8,2,8,40,5,6,8,50,40
3,17,fail,9,4,1,3,40,2,3,10,40,10
3,17,fail,9,4,2,10,10,9,3,10,40,10
3,17,fail,10,8,1,4,50,6,4,6,50,75
3,17,fail,10,8,2,6,75,4,4,6,50,75
3,17,fail,11,10,1,4,50,5,4,8,50,75
3,17,fail,11,10,2,8,75,4,4,8,50,75
3,17,fail,12,10,1,6,10,7,6,10,10,50
3,17,fail,12,10,2,10,50,3,6,10,10,50
3,17,lift,13,4,1,4,50,8,4,5,50,40
3,17,lift,13,4,2,5,40,8,4,5,50,40
3,17,lift,14,4,1,4,50,6,4,10,50,20
3,17,lift,14,4,2,10,20,6,4,10,50,20
3,17,lift,15,5,1,4,50,5,4,10,50,30
3,17,lift,15,5,2,10,30,5,4,10,50,30
3,17,lift,16,6,1,4,75,7,4,10,75,30
3,17,lift,16,6,2,10,30,6,4,10,75,30
3,17,lift,17,8,1,5,80,4,5,8,80,50
3,17,lift,17,8,2,8,50,6,5,8,80,50
3,17,lift,18,5,1,5,40,6,5,10,40,30
3,17,lift,18,5,2,10,30,7,5,10,40,30
3,17,lift,19,6,1,5,60,7,5,10,60,30
3,17,lift,19,6,2,10,30,6,5,10,60,30
3,17,lift,20,7,1,5,60,7,5,10,60,40
3,17,lift,20,7,2,10,40,8,5,10,60,40
3,17,lift,21,9,1,5,80,8,5,10,80,50
3,17,lift,21,9,2,10,50,8,5,10,80,50
3,17,lift,22,8,1,8,50,9,8,10,50,40
3,17,lift,22,8,2,10,40,8,8,10,50,40
3,17,lift,23,5,1,4,50,3,4,8,50,50
3,17,lift,23,5,2,8,50,8,4,8,50,50
3,17,lift,24,4,1,4,25,7,4,10,25,30
3,17,lift,24,4,2,10,30,3,4,10,25,30
3,17,lift,25,5,1,5,40,5,5,8,40,50
3,17,lift,25,5,2,8,50,8,5,8,40,50
3,17,lift,26,6,1,5,40,5,5,10,40,40
3,17,lift,26,6,2,10,40,8,5,10,40,40
3,17,lift,27,5,1,8,25,8,8,10,25,30
3,17,lift,27,5,2,10,30,9,8,10,25,30
3,18,fail,1,5,1,2,50,5,2,8,50,40
3,18,fail,1,5,2,8,40,5,2,8,50,40
3,18,fail,2,8,1,4,75,4,4,8,75,50
3,18,fail,2,8,2,8,50,6,4,8,75,50
3,18,fail,3,5,1,4,50,3,4,10,50,20
3,18,fail,3,5,2,10,20,7,4,10,50,20
3,18,fail,4,7,1,5,80,3,5,8,80,25
3,18,fail,4,7,2,8,25,7,5,8,80,25
3,18,fail,5,4,1,5,40,3,5,10,40,10
3,18,fail,5,4,2,10,10,7,5,10,40,10
3,18,fail,6,9,1,8,75,2,8,10,75,20
3,18,fail,6,9,2,10,20,8,8,10,75,20
3,18,fail,7,5,1,3,50,3,3,10,50,20
3,18,fail,7,5,2,10,20,7,3,10,50,20
3,18,fail,8,8,1,6,50,5,6,8,50,40
3,18,fail,8,8,2,8,40,5,6,8,50,40
3,18,fail,9,4,1,3,40,4,3,10,40,10
3,18,fail,9,4,2,10,10,6,3,10,40,10
3,18,fail,10,8,1,4,50,5,4,6,50,75
3,18,fail,10,8,2,6,75,5,4,6,50,75
3,18,fail,11,10,1,4,50,6,4,8,50,75
3,18,fail,11,10,2,8,75,4,4,8,50,75
3,18,fail,12,10,1,6,10,7,6,10,10,50
3,18,fail,12,10,2,10,50,3,6,10,10,50
3,18,lift,13,4,1,4,50,5,4,5,50,40
3,18,lift,13,4,2,5,40,5,4,5,50,40
3,18,lift,14,4,1,4,50,7,4,10,50,20
3,18,lift,14,4,2,10,20,3,4,10,50,20
3,18,lift,15,5,1,4,50,7,4,10,50,30
3,18,lift,15,5,2,10,30,3,4,10,50,30
3,18,lift,16,6,1,4,75,7,4,10,75,30
3,18,lift,16,6,2,10,30,3,4,10,75,30
3,18,lift,17,8,1,5,80,6,5,8,80,50
3,18,lift,17,8,2,8,50,4,5,8,80,50
3,18,lift,18,5,1,5,40,5,5,10,40,30
3,18,lift,18,5,2,10,30,5,5,10,40,30
3,18,lift,19,6,1,5,60,6,5,10,60,30
3,18,lift,19,6,2,10,30,4,5,10,60,30
3,18,lift,20,7,1,5,60,6,5,10,60,40
3,18,lift,20,7,2,10,40,4,5,10,60,40
3,18,lift,21,9,1,5,80,6,5,10,80,50
3,18,lift,21,9,2,10,50,4,5,10,80,50
3,18,lift,22,8,1,8,50,6,8,10,50,40
3,18,lift,22,8,2,10,40,4,8,10,50,40
3,18,lift,23,5,1,4,50,5,4,8,50,50
3,18,lift,23,5,2,8,50,5,4,8,50,50
3,18,lift,24,4,1,4,25,5,4,10,25,30
3,18,lift,24,4,2,10,30,5,4,10,25,30
3,18,lift,25,5,1,5,40,5,5,8,40,50
3,18,lift,25,5,2,8,50,5,5,8,40,50
3,18,lift,26,6,1,5,40,5,5,10,40,40
3,18,lift,26,6,2,10,40,5,5,10,40,40
3,18,lift,27,5,1,8,25,5,8,10,25,30
3,18,lift,27,5,2,10,30,5,8,10,25,30
3,19,fail,1,5,1,2,50,4,2,8,50,40
3,19,fail,1,5,2,8,40,6,2,8,50,40
3,19,fail,2,8,1,4,75,7,4,8,75,50
3,19,fail,2,8,2,8,50,3,4,8,75,50
3,19,fail,3,5,1,4,50,3,4,10,50,20
3,19,fail,3,5,2,10,20,7,4,10,50,20
3,19,fail,4,7,1,5,80,7,5,8,80,25
3,19,fail,4,7,2,8,25,9,5,8,80,25
3,19,fail,5,4,1,5,40,0,5,10,40,10
3,19,fail,5,4,2,10,10,0,5,10,40,10
3,19,fail,6,9,1,8,75,9,8,10,75,20
3,19,fail,6,9,2,10,20,3,8,10,75,20
3,19,fail,7,5,1,3,50,6,3,10,50,20
3,19,fail,7,5,2,10,20,6,3,10,50,20
3,19,fail,8,8,1,6,50,8,6,8,50,40
3,19,fail,8,8,2,8,40,5,6,8,50,40
3,19,fail,9,4,1,3,40,9,3,10,40,10
3,19,fail,9,4,2,10,10,10,3,10,40,10
3,19,fail,10,8,1,4,50,8,4,6,50,75
3,19,fail,10,8,2,6,75,6,4,6,50,75
3,19,fail,11,10,1,4,50,6,4,8,50,75
3,19,fail,11,10,2,8,75,8,4,8,50,75
3,19,fail,12,10,1,6,10,8,6,10,10,50
3,19,fail,12,10,2,10,50,4,6,10,10,50
3,19,lift,13,4,1,4,50,6,4,5,50,40
3,19,lift,13,4,2,5,40,4,4,5,50,40
3,19,lift,14,4,1,4,50,3,4,10,50,20
3,19,lift,14,4,2,10,20,10,4,10,50,20
3,19,lift,15,5,1,4,50,2,4,10,50,30
3,19,lift,15,5,2,10,30,8,4,10,50,30
3,19,lift,16,6,1,4,75,8,4,10,75,30
3,19,lift,16,6,2,10,30,1,4,10,75,30
3,19,lift,17,8,1,5,80,5,5,8,80,50
3,19,lift,17,8,2,8,50,5,5,8,80,50
3,19,lift,18,5,1,5,40,10,5,10,40,30
3,19,lift,18,5,2,10,30,0,5,10,40,30
3,19,lift,19,6,1,5,60,10,5,10,60,30
3,19,lift,19,6,2,10,30,1,5,10,60,30
3,19,lift,20,7,1,5,60,10,5,10,60,40
3,19,lift,20,7,2,10,40,2,5,10,60,40
3,19,lift,21,9,1,5,80,2,5,10,80,50
3,19,lift,21,9,2,10,50,8,5,10,80,50
3,19,lift,22,8,1,8,50,6,8,10,50,40
3,19,lift,22,8,2,10,40,7,8,10,50,40
3,19,lift,23,5,1,4,50,6,4,8,50,50
3,19,lift,23,5,2,8,50,4,4,8,50,50
3,19,lift,24,4,1,4,25,3,4,10,25,30
3,19,lift,24,4,2,10,30,7,4,10,25,30
3,19,lift,25,5,1,5,40,7,5,8,40,50
3,19,lift,25,5,2,8,50,9,5,8,40,50
3,19,lift,26,6,1,5,40,2,5,10,40,40
3,19,lift,26,6,2,10,40,8,5,10,40,40
3,19,lift,27,5,1,8,25,8,8,10,25,30
3,19,lift,27,5,2,10,30,10,8,10,25,30
3,20,fail,1,5,1,2,50,7,2,8,50,40
3,20,fail,1,5,2,8,40,8,2,8,50,40
3,20,fail,2,8,1,4,75,4,4,8,75,50
3,20,fail,2,8,2,8,50,8,4,8,75,50
3,20,fail,3,5,1,4,50,4,4,10,50,20
3,20,fail,3,5,2,10,20,9,4,10,50,20
